quote_date,success,message,kappa,theta,sigma,rho,v0,rmse_price,mae_price,n_points
2017-02-15,True,`xtol` termination condition is satisfied.,2.3329860618492555,0.04121447778818746,0.7427988040607422,-0.7144943850585439,0.007985776383199984,0.8036596654555624,0.631368391244857,59
2017-02-16,True,`xtol` termination condition is satisfied.,2.5403871347609037,0.04045785335547631,0.754119152221807,-0.7426724334308955,0.008186672927552359,0.8506707747510525,0.7351106102546391,59
2017-02-17,True,`ftol` termination condition is satisfied.,3.885044491625226,0.03609604360128903,0.9244833494829666,-0.7506086627011017,0.006247440338147446,1.1107690893640456,0.9099738535789146,59
2017-02-21,True,`ftol` termination condition is satisfied.,3.6416840165703794,0.03555899389205782,0.8485741173781848,-0.7500914924288578,0.008368117877950155,1.206062267850854,0.9991750242602238,59
2017-02-22,True,`ftol` termination condition is satisfied.,4.394147219440812,0.03523268565372735,0.9947351133185041,-0.755658484785894,0.008595208598444346,1.2457556939154757,1.0359219257711398,59
2017-02-23,True,`ftol` termination condition is satisfied.,7.172592536477334,0.032886442379525094,1.4570887459312742,-0.729056597389476,0.007864487433832452,1.5061131583284961,1.2007522060938374,59
2017-02-24,True,`xtol` termination condition is satisfied.,8.154958298648344,0.032885319667002005,1.64384804207223,-0.7145885933212853,0.0068646566552127055,1.5183382147600264,1.2752491085012743,59
2017-02-27,True,`ftol` termination condition is satisfied.,6.677131402211298,0.03240629132132622,1.3228084014364336,-0.7383684446190345,0.010585724654064203,1.8072991670040828,1.4782886857402293,59
2017-02-28,True,`ftol` termination condition is satisfied.,4.477404182057574,0.03542658729318274,0.9914464166189102,-0.7742024752805077,0.013476455065800115,1.583522824362657,1.3125954452589241,59
2017-03-01,True,`ftol` termination condition is satisfied.,5.799207153888208,0.03314285556937896,1.1639492746080962,-0.7262937414889077,0.010653957702132223,2.1074146624089445,1.8410376694299835,59
2017-03-02,True,`ftol` termination condition is satisfied.,9.122611559697502,0.031318357156595075,1.5988330199396734,-0.7127430581544003,0.007729017008535309,2.0104708968269827,1.7085752075232523,59
2017-03-03,True,`ftol` termination condition is satisfied.,9.239019730629645,0.030649752951773804,1.5897276145750023,-0.6912570962010456,0.004689441516864738,1.9695541586129053,1.6573550522551932,59
2017-03-06,True,`xtol` termination condition is satisfied.,8.545376376534792,0.03100254919551973,1.3978106382202222,-0.7405726633328342,0.004906706711990509,1.5664869604082714,1.2998294761694065,59
2017-03-07,True,`ftol` termination condition is satisfied.,7.135411728815688,0.03192889610301775,1.253811701677232,-0.7458813232753713,0.006666992732076099,1.4309043047936414,1.1662001298610059,59
2017-03-08,True,`xtol` termination condition is satisfied.,7.876570541977169,0.0313091160759236,1.394384757016854,-0.75634393623782,0.007944477340268418,1.3045981590938363,1.0245727270662717,59
2017-03-09,True,`ftol` termination condition is satisfied.,6.111095827283672,0.03293432970456021,1.1617975270738017,-0.767840027681535,0.009688890349321546,1.3066936627955696,0.9967411817821015,59
2017-03-10,True,`ftol` termination condition is satisfied.,5.7655995222866,0.03245027787190101,1.107030703825076,-0.7782264203016767,0.00827780092280771,1.261853713282744,0.9567944475587377,59
2017-03-13,True,`ftol` termination condition is satisfied.,6.841247419044824,0.03263610672201418,1.365379603788074,-0.7335768794260171,0.006341515586997309,1.220585835008495,0.9706949705936816,59
2017-03-14,True,`ftol` termination condition is satisfied.,6.802032225966435,0.03266192210739527,1.3923846286034756,-0.7049957039438295,0.008694668374774183,1.19758564917207,0.9889956955621287,59
2017-03-15,True,`ftol` termination condition is satisfied.,5.98978298617932,0.03280593912382449,1.258091217721788,-0.7070015720178099,0.006974488799869464,1.0936948954591044,0.8772958962543084,59
2017-03-16,True,`xtol` termination condition is satisfied.,5.977421478864969,0.032114493309569225,1.2583429325978444,-0.7024685382332769,0.005161276391658353,1.1033777878326048,0.8983820785367517,59
2017-03-17,True,`xtol` termination condition is satisfied.,6.36173131517939,0.0317264313016364,1.28417379100064,-0.699655690915762,0.00466525180949454,1.0264708501880249,0.7905066704135895,59
2017-03-20,True,`ftol` termination condition is satisfied.,4.442403300723504,0.036020136739663464,1.0845854672259843,-0.7070009248541748,0.006417626698916679,0.9652095996482866,0.7890657078303116,59
2017-03-21,True,`ftol` termination condition is satisfied.,2.975991817361045,0.04148300193649785,0.8838660023468818,-0.7336324193459733,0.011013288527978614,0.7391484819751982,0.6089735421236119,59
2017-03-22,True,Both `ftol` and `xtol` termination conditions are satisfied.,2.419750722400517,0.04384357993993279,0.8125041764636157,-0.7402386924493741,0.01242308407161975,0.7772388232548755,0.5868613089585477,59
2017-03-23,True,`ftol` termination condition is satisfied.,1.8781893817150734,0.048051437123460196,0.7183222743639343,-0.7676579579995644,0.013646885726807065,1.2672438170056515,0.9154383367675426,59
2017-03-24,True,`ftol` termination condition is satisfied.,2.2055826945874233,0.044329129799307004,0.7251910169842685,-0.780538524474365,0.011998493639318897,0.7630876938258672,0.6297316779703634,59
2017-03-27,True,`ftol` termination condition is satisfied.,2.5913441679997264,0.040283237927460275,0.6932231953073187,-0.8116012225255742,0.010115548234075565,0.9187244196739649,0.8228093333926796,59
2017-03-28,True,`ftol` termination condition is satisfied.,2.7921090836899385,0.03858236788489,0.7210295038908017,-0.7860034509243169,0.008113498968538583,0.973796447528157,0.877849752859648,59
2017-03-29,True,`xtol` termination condition is satisfied.,2.7467320569337597,0.037769521054997986,0.7030696044700012,-0.789047027587404,0.007642759957228212,0.9450537357850328,0.8479438036942454,59
2017-03-30,True,`ftol` termination condition is satisfied.,2.3554156995007385,0.03862301127435572,0.6355664067775989,-0.7898949592270474,0.008006990518823032,0.9120709650266245,0.8428455720828708,59
2017-03-31,True,`ftol` termination condition is satisfied.,3.0952161815312547,0.03657576103718801,0.7993019426790864,-0.7717935876841839,0.008277713829346727,1.1332631811048204,0.9636648484371964,59
2017-04-03,True,`xtol` termination condition is satisfied.,2.347984440785381,0.03895924322862669,0.6687796242505979,-0.777033344375513,0.009373469502303187,1.045127505854914,0.8482997306208448,59
2017-04-04,True,`ftol` termination condition is satisfied.,2.389343606676932,0.03846250243435904,0.6729891790167705,-0.7822970657352082,0.00859130499627303,0.8873413587022988,0.7203164988388298,59
2017-04-05,True,`ftol` termination condition is satisfied.,2.1782612024813637,0.04059027155402067,0.6798592120790361,-0.7737501538448255,0.011088963368242106,0.706897313035059,0.5904079133302844,59
2017-04-06,True,`xtol` termination condition is satisfied.,1.9166049302512207,0.04144251615885322,0.633790835928747,-0.7772237991980845,0.010373005422748934,0.78165696658958,0.628396738928095,59
2017-04-07,True,`ftol` termination condition is satisfied.,2.3293826233838297,0.039345523135891375,0.6971050930963122,-0.7886219241403998,0.010620415945093435,1.0546959230462873,0.8108388460439125,59
2017-04-10,True,`xtol` termination condition is satisfied.,2.329801002480621,0.039601258988277384,0.6908851485209951,-0.7955863829635647,0.01207199301390444,1.3008429861539583,0.8360138117512245,59
2017-04-11,True,`ftol` termination condition is satisfied.,2.8922362919753684,0.03739683300848382,0.8118577962781947,-0.8014029970799937,0.013705302135467383,1.592349214398383,1.0203524650491527,59
2017-04-12,True,`ftol` termination condition is satisfied.,2.1343692843788014,0.040893363592316365,0.665728031300901,-0.8173816779798799,0.01435109688559451,1.3981895466860303,0.9148822910839505,59
2017-04-13,True,`xtol` termination condition is satisfied.,2.3915990037617774,0.03999473410386983,0.7456938401720018,-0.7951832543366273,0.01629763173497893,0.6816047933259494,0.4964991774571808,59
2017-04-17,True,`ftol` termination condition is satisfied.,2.28024252322573,0.04074531448950904,0.7805674706079556,-0.7691881888655594,0.014322215421506367,0.917686628731332,0.7055129209985712,59
2017-04-18,True,`ftol` termination condition is satisfied.,2.0485801224280173,0.04250268431898937,0.736743874186762,-0.7733864755761318,0.014306172131135003,1.1105979140072681,0.8420872330082078,59
2017-04-19,True,`xtol` termination condition is satisfied.,2.4020634638184024,0.03988247532122997,0.784141087824131,-0.7653716144055378,0.015637198715926143,1.1218481517586414,0.8295513904642551,59
2017-04-20,True,`ftol` termination condition is satisfied.,2.426397450974131,0.039220430086481455,0.7822319526325352,-0.7693023562158974,0.012722871840046958,1.0918250202339064,0.7726894687133427,59
2017-04-21,True,`ftol` termination condition is satisfied.,2.025214184228002,0.04388854312957621,0.8922118420143736,-0.7081987549775886,0.015669999980701205,1.869124680769004,1.4031140802177318,59
2017-04-24,True,`ftol` termination condition is satisfied.,2.7960135440704557,0.03619924575826855,0.7370487213511911,-0.7694992530874251,0.005829615754962138,0.6833577966005824,0.5248895634330478,59
2017-04-25,True,`ftol` termination condition is satisfied.,2.181038154044803,0.03943297822434611,0.6785213075627087,-0.7381036072999487,0.006522779345114877,0.7980992149742321,0.6359042231438389,59
2017-04-26,True,`ftol` termination condition is satisfied.,2.610790051067855,0.03710772306770548,0.7571490568941988,-0.7255623083030084,0.0067564540210303696,0.8613067397075421,0.7077405439156138,59
2017-04-27,True,`ftol` termination condition is satisfied.,2.867038182155379,0.03601136453047655,0.7575274414146702,-0.7452811663243044,0.00587741949408066,0.8488180589179821,0.7233215451667727,59
2017-04-28,True,`xtol` termination condition is satisfied.,0.0965851165041416,0.6688839028407502,1.4673863440043042,-0.8135201365785396,0.003049224610144967,0.2565385637591784,0.183044244837288,59
2017-05-01,True,`ftol` termination condition is satisfied.,2.8421612478313105,0.03539858275105524,0.7505104656495679,-0.7402078637855746,0.005570163714265789,0.7574054042346087,0.6369087161254581,59
2017-05-02,True,`ftol` termination condition is satisfied.,2.5636369320349037,0.037120040004185256,0.7267791426888438,-0.7485306941623083,0.006484048709277984,0.6081319471981582,0.5119140983946238,59
2017-05-03,True,`ftol` termination condition is satisfied.,2.873867953278235,0.03612133783148731,0.7620904972200045,-0.7535845877100652,0.00671820891141239,0.5622177232722777,0.4362093594394706,59
2017-05-04,True,`ftol` termination condition is satisfied.,2.6219712028125732,0.03694561369331389,0.727178374258208,-0.748113910994386,0.006531367462337186,0.5637814994354553,0.4563520228449772,59
2017-05-05,True,`ftol` termination condition is satisfied.,2.701971192229245,0.037401763906563655,0.7839804864157419,-0.7364345843274588,0.006014570595843789,0.8462771163384647,0.6876224344104761,59
2017-05-08,True,`ftol` termination condition is satisfied.,2.8673985086008353,0.03739755543786424,0.7982738978692209,-0.73725897285017,0.004650672048441411,0.9201242069069323,0.7253508848126117,59
2017-05-09,True,`xtol` termination condition is satisfied.,2.6675787449679267,0.03827778810924957,0.7759742806548647,-0.7418925788572629,0.005632851520980233,0.7033755679472978,0.5461754288165611,59
2017-05-10,True,`xtol` termination condition is satisfied.,2.9435656539939754,0.0377134688716474,0.8357105947476724,-0.7382209277686013,0.00592342789177885,0.8101474171624956,0.6741176719188866,59
2017-05-11,True,`ftol` termination condition is satisfied.,2.9182477864733567,0.03819218359429762,0.8214597594323008,-0.7488139907510378,0.006421605352811418,0.7373527661142922,0.6216135814484529,59
2017-05-12,True,`ftol` termination condition is satisfied.,2.959870464809015,0.03870748447991174,0.8105696081482988,-0.7571820036627871,0.005603286716548293,0.6514722397056188,0.548716444542357,59
2017-05-15,True,`ftol` termination condition is satisfied.,3.0639410705838626,0.038499140313068524,0.8262674002318869,-0.7575026264558138,0.004435818587054829,0.9197384793165931,0.7432254581115669,59
2017-05-16,True,`ftol` termination condition is satisfied.,2.8590094668068713,0.03992532975283862,0.8050479715094834,-0.7604053649247258,0.004287525431840152,0.7674703645901217,0.6466191635364732,59
2017-05-17,True,`ftol` termination condition is satisfied.,2.326533112678997,0.05074163428876095,1.0981281511522871,-0.6610188816215031,0.016009395203627375,1.3781632829025356,0.9272049929479346,59
2017-05-18,True,`xtol` termination condition is satisfied.,2.8508612828195017,0.04305953728130284,0.8689767047095576,-0.7791308860266959,0.011815328683257268,0.9169553829179931,0.7070879926273037,59
2017-05-19,True,`ftol` termination condition is satisfied.,2.554410973572968,0.04317794481521563,0.7573533315335915,-0.7807307114637886,0.007094098967379691,0.448467601145982,0.3678545194792657,59
2017-05-22,True,`ftol` termination condition is satisfied.,2.8867131198441767,0.040793094670267406,0.7941593962857649,-0.7874267073554959,0.0048642667444281145,0.6926106847172713,0.5520415851613923,59
2017-05-23,True,Both `ftol` and `xtol` termination conditions are satisfied.,2.589928160293634,0.04151884540137056,0.7503117162477047,-0.7905588316280158,0.0054484534711257615,0.5351530442732241,0.407059715815709,59
2017-05-24,True,`xtol` termination condition is satisfied.,2.598009471037275,0.040862935751345045,0.7443948215932538,-0.781130590752335,0.004780050683876824,0.6307129657426953,0.46427122990662684,59
2017-05-25,True,`ftol` termination condition is satisfied.,2.368101486014942,0.04201905036029188,0.7375864246202295,-0.7850687969928936,0.004831752262252935,0.5021316335473949,0.3630933792055656,59
2017-05-26,True,`ftol` termination condition is satisfied.,2.437328634533086,0.04271997813962292,0.7585842764065992,-0.7840664980033847,0.004196012935176701,0.5995587629578176,0.4748577308328526,59
2017-05-30,True,`xtol` termination condition is satisfied.,2.576078748481695,0.04212847969298197,0.7618732965534905,-0.7894105603492274,0.0047567949381648825,0.5115679265362263,0.38763392346455405,59
2017-05-31,True,`xtol` termination condition is satisfied.,2.156524092597291,0.04524137838221785,0.7117376944177645,-0.7878876782204228,0.005460321354568722,0.3172430153125383,0.2250481952417961,59
