date,date_next,expiry,cp,strike,S_i,S_ip1,T_i,T_ip1,V_i_mkt,V_ip1_mkt,r,q,kappa_i,theta_i,sigma_i,rho_i,v0_i,kappa_ip1,theta_ip1,sigma_ip1,rho_ip1,v0_ip1,Delta_i,TH,UM_raw,UM_delta_hedged,SM,ME,TC,cash_pnl,PnL_total
2017-01-03,2017-01-04,2017-01-11,C,2245.0,2257.83,2270.75,0.021917808219178082,0.019178082191780823,20.9,28.4,0.03106557987748026,0.045026912592139215,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,0.7034549520485577,-0.875935367172815,9.7800187311841,0.691380750716684,-1.0441782205887193,-0.35990514342256574,0.0,0.0,-1.588637980467416
2017-01-03,2017-01-04,2017-01-11,C,2245.0,2257.83,2270.75,0.021917808219178082,0.019178082191780823,20.9,28.4,0.03106557987748026,0.045026912592139215,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,0.7034549520485577,-0.875935367172815,9.7800187311841,0.691380750716684,-1.0441782205887193,-0.35990514342256574,0.0,0.0,-1.588637980467416
2017-01-03,2017-01-04,2017-01-11,C,2245.0,2257.83,2270.75,0.021917808219178082,0.019178082191780823,20.9,28.4,0.03106557987748026,0.045026912592139215,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,0.7034549520485577,-0.875935367172815,9.7800187311841,0.691380750716684,-1.0441782205887193,-0.35990514342256574,0.0,0.0,-1.588637980467416
2017-01-03,2017-01-04,2017-01-11,C,2245.0,2257.83,2270.75,0.021917808219178082,0.019178082191780823,20.9,28.4,0.03106557987748026,0.045026912592139215,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,0.7034549520485577,-0.875935367172815,9.7800187311841,0.691380750716684,-1.0441782205887193,-0.35990514342256574,0.0,0.0,-1.588637980467416
2017-01-03,2017-01-04,2017-01-11,P,2295.0,2257.83,2270.75,0.021917808219178082,0.019178082191780823,38.8,27.4,0.03106557987748026,0.045026912592139215,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,-0.8874035103613266,-0.34151191832552286,-10.748921442431765,0.7163319114366384,-1.1060956995202105,0.7965290602774999,0.0,0.0,0.06525335386840503
2017-01-03,2017-01-04,2017-01-11,P,2295.0,2257.83,2270.75,0.021917808219178082,0.019178082191780823,38.8,27.4,0.03106557987748026,0.045026912592139215,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,-0.8874035103613266,-0.34151191832552286,-10.748921442431765,0.7163319114366384,-1.1060956995202105,0.7965290602774999,0.0,0.0,0.06525335386840503
2017-01-03,2017-01-04,2017-01-11,P,2295.0,2257.83,2270.75,0.021917808219178082,0.019178082191780823,38.8,27.4,0.03106557987748026,0.045026912592139215,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,-0.8874035103613266,-0.34151191832552286,-10.748921442431765,0.7163319114366384,-1.1060956995202105,0.7965290602774999,0.0,0.0,0.06525335386840503
2017-01-03,2017-01-04,2017-01-25,C,2260.0,2257.83,2270.75,0.06027397260273973,0.057534246575342465,21.200000000000003,25.95,0.010886066206101514,0.014887923360942955,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,0.616364417083949,-0.5741874294908484,8.44041249986185,0.4769842311371848,-2.3388299649941473,-0.7773951053768577,0.0,0.0,-3.2134282687246687
2017-01-03,2017-01-04,2017-01-25,C,2275.0,2257.83,2270.75,0.06027397260273973,0.057534246575342465,13.5,16.9,0.010886066206101514,0.014887923360942955,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,0.5052091128744722,-0.5305262055453568,7.143552413466523,0.6162506751283052,-2.494992851262168,-0.7180333566589994,0.0,0.0,-3.127301738338219
2017-01-03,2017-01-04,2017-01-25,C,2275.0,2257.83,2270.75,0.06027397260273973,0.057534246575342465,13.5,16.9,0.010886066206101514,0.014887923360942955,2.7916818137327946,0.0497574203909204,0.8169503260894337,-0.815963309870299,0.0114106857663086,2.9707627742137768,0.0473822990677669,0.8516947212623744,-0.7938080672156256,0.0089002874630887,0.5052091128744722,-0.5305262055453568,7.143552413466523,0.6162506751283052,-2.494992851262168,-0.7180333566589994,0.0,0.0,-3.127301738338219
